timestamp,elapsed_time,current_speed,tempomat_target,original_tempomat,distance_to_lead,lead_vehicle_speed,distronic_active,distronic_speed,our_position,lead_position
1752779349.3427005,2.513993263244629,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.4530468,2.6243395805358887,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.5600498,2.7313425540924072,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.6669247,2.8382174968719482,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.774994,2.946286678314209,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.882435,3.053727865219116,120,120,120,inf,0.0,False,0,0.0,0.0
1752779349.9907117,3.1620044708251953,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.0996614,3.270954132080078,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.2080698,3.3793625831604004,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.316031,3.487323760986328,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.4242885,3.595581293106079,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.5313203,3.702613115310669,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.6395648,3.8108575344085693,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.7479143,3.9192070960998535,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.8549101,4.026202917098999,120,120,120,inf,0.0,False,0,0.0,0.0
1752779350.9632256,4.134518384933472,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.0716498,4.242942571640015,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.1822438,4.353536605834961,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.2927544,4.464047193527222,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.400624,4.571916818618774,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.5100267,4.68131947517395,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.6180696,4.78936243057251,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.7263951,4.897687911987305,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.8350286,5.006321430206299,120,120,120,inf,0.0,False,0,0.0,0.0
1752779351.944605,5.11589789390564,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.0520349,5.22332763671875,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.1591656,5.330458402633667,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.2689214,5.440214157104492,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.3781016,5.549394369125366,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.485416,5.656708717346191,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.5947325,5.7660253047943115,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.702997,5.8742897510528564,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.8099942,5.981287002563477,120,120,120,inf,0.0,False,0,0.0,0.0
1752779352.9180682,6.089360952377319,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.0280244,6.199317216873169,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.1362736,6.307566404342651,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.244051,6.415343761444092,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.3530693,6.524362087249756,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.4596417,6.630934476852417,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.5682776,6.739570379257202,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.675436,6.846728801727295,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.7838023,6.955095052719116,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.8914905,7.062783241271973,120,120,120,inf,0.0,False,0,0.0,0.0
1752779353.9994175,7.170710325241089,120,120,120,inf,0.0,False,0,0.0,0.0
1752779354.1073847,7.278677463531494,120,120,120,inf,0.0,False,0,0.0,0.0
1752779354.2170699,7.388362646102905,120,120,120,inf,0.0,False,0,0.0,0.0
1752779354.3252084,7.496501207351685,120,120,120,inf,0.0,False,0,0.0,0.0
1752779354.433664,7.604956865310669,120,120,120,inf,0.0,False,0,0.0,0.0
